model_name,Input_Name,status,rag_top1,rag_candidates,standard_name,brand,power_source,specification,fallback_used,gt_standard_name,is_correct
granite4.1:8b,숫돌,success,돌망치,"돌망치, 전동드릴, 쇠톱, 충전드릴, 세트, 석고대패, 연마석, 커터칼, 카운터싱크, 도끼, 먹통, 임팩트드릴, SDS드릴비트, 모종삽, 목공줄",도끼,,,,False,,
granite4.1:8b,숯돌,success,돌망치,"돌망치, 전동드릴, 해머드릴, 임팩트드릴, 쇠톱, 충전드릴, 연마석, 쇠지렛대, 테이블톱, 사다리, 굽은노즈플라이어, 전선릴, 석고대패, 절단석, 납볼망치",납볼망치,,,,False,,
granite4.1:8b,스냅링플라이어세트,success,스냅링플라이어,"스냅링플라이어, 플라이어세트, 플라이어, 플라이어렌치, 워터펌프플라이어, 바이스그립플라이어, 스패너세트, 롱노즈플라이어, 굽은노즈플라이어, 다이아고날플라이어, 드라이버세트, 스프링배관청소기, 세트, 기어렌치세트, 다이스세트",스냅링플라이어,,,,False,,
granite4.1:8b,스마토 공구세트,success,공구세트,"공구세트, 전동공구세트, 공구함세트, 공구함, 스패너세트, 세트, 철공용드릴비트세트, 다이스세트, 탭세트, 드릴비트세트, 비트세트, 플라이어세트, 끌세트, 소켓렌치세트, T렌치세트",공구세트,스마토,,,False,,
granite4.1:8b,스마토 알루미늄 공구가방,success,공구함,"공구함, 공구세트, 공구함세트, 전동공구세트, 방진마스크, 가스토치, 글루스틱, 편구스패너, 연마석, 클램프미터, 다목적가위, 목공톱, 글루건, 스패너세트, 철판가위",공구함,스마토(SMATO),,,False,,
granite4.1:8b,스마트 라돈감지기,success,라돈측정기,"라돈측정기, 방진마스크, 디지털수평기, 연마석, 라쳇렌치세트, 레이저거리측정기, 전지가위, 스프링배관청소기, 스패너세트, 레이저수평기, 전동압착기, 스냅링플라이어, 쇠지렛대, 정밀드라이버세트, 검전기",라돈측정기,,,,False,,
granite4.1:8b,스마트 렌치세트,success,별렌치세트,"별렌치세트, 소켓렌치세트, T렌치세트, 조합렌치세트, 라쳇렌치세트, 육각렌치세트, 볼렌치세트, 기어렌치세트, 렌치, 세트, 만능렌치, 스패너세트, 옵셋렌치, 육각렌치, 다이스세트",소켓렌치세트,,,,False,,
granite4.1:8b,스마트 양구스패너 세트,success,편구스패너,"편구스패너, 스패너세트, 스패너, 공구세트, 공구함세트, 다이스세트, 전동공구세트, 세트, 탭세트, 육각렌치세트, 소켓렌치세트, 비트세트, 플라이어세트, 기어렌치세트, 별렌치세트",스패너세트,,,,False,,
granite4.1:8b,스매쉬 3종 원형톱날,success,원형톱,"원형톱, 톱, 모종삽, 접톱, 전정톱, 목공톱, 스패너, 스패너세트, A형사다리, 스냅링플라이어, 목공용접톱, 테이블톱, 쇠톱, 편구스패너, 다이아고날플라이어",원형톱,,,,False,,
granite4.1:8b,스위스 밀리터리  수공구세트,success,공구세트,"공구세트, 전동공구세트, 공구함세트, 스패너세트, 공구함, 배터리팩, 다이스세트, 세트, 철공용드릴비트세트, 정밀드라이버세트, 로터리해머드릴, 콘크리트드릴비트세트, 와이어스트리퍼, 편구스패너, 버니어캘리퍼스",공구세트,,,,False,,
granite4.1:8b,스위스 밀리터리 공구,success,공구함,"공구함, 공구세트, 배터리팩, 전동공구세트, 공구함세트, 로터리해머드릴, 편구스패너, 버니어캘리퍼스, 와이어스트리퍼, 스패너, 멀티테스터, 사다리, 실리콘건, 스패너세트, 스냅링플라이어",공구세트,,,,False,,
granite4.1:8b,스위스 밀리터리 미니드라이버,success,드라이버,"드라이버, 정밀드라이버세트, 전동드라이버, 양용드라이버, 드라이버세트, T핸드드라이버, 임팩트드라이버, 충전임팩트드라이버, 버니어캘리퍼스, 배터리팩, 로터리해머드릴, 스냅링플라이어, 와이어스트리퍼, 바이스그립플라이어, 콘크리트니퍼",정밀드라이버세트,,,,False,,
granite4.1:8b,스위스 밀리터리 전동공구세트,success,전동공구세트,"전동공구세트, 공구세트, 공구함세트, 스패너세트, 공구함, 전동드릴, 전동타카, 배터리팩, 전동압착기, 철공용드릴비트세트, 다이스세트, 정밀드라이버세트, 세트, 전동드라이버, 콘크리트드릴비트세트",전동공구세트,,,,False,,
granite4.1:8b,스위스 밀리터리 전동드릴 세트,success,전동드릴,"전동드릴, 전동공구세트, 콘크리트드릴비트세트, 로터리해머드릴, 드릴비트세트, 전동드라이버, 철공용드릴비트세트, 스패너세트, 충전드릴, 정밀드라이버세트, 배터리팩, 임팩트드릴, 콘크리트용드릴비트, 다이스세트, 전동압착기",전동드릴,,,,False,,
granite4.1:8b,스위스밀리터리  수공구세트,success,공구세트,"공구세트, 전동공구세트, 공구함세트, 스패너세트, 공구함, 배터리팩, 다이스세트, 세트, 철공용드릴비트세트, 정밀드라이버세트, 로터리해머드릴, 콘크리트드릴비트세트, 와이어스트리퍼, 편구스패너, 버니어캘리퍼스",공구세트,,,,False,,
granite4.1:8b,스위스밀리터리 공구세트 (전동드릴포함),success,전동공구세트,"전동공구세트, 공구세트, 전동드릴, 공구함세트, 공구함, 철공용드릴비트세트, 로터리해머드릴, 콘크리트드릴비트세트, 드릴비트세트, 전동드라이버, 스패너세트, 충전드릴, 정밀드라이버세트, 철공용드릴비트, 전동타카",공구세트,,유선,,False,,
granite4.1:8b,스위스밀리터리 미니 드라이버 8p,success,드라이버,"드라이버, 정밀드라이버세트, 드라이버세트, 전동드라이버, 양용드라이버, T핸드드라이버, 임팩트드라이버, 충전임팩트드라이버, 버니어캘리퍼스, 배터리팩, 로터리해머드릴, 와이어스트리퍼, 스냅링플라이어, 콘크리트니퍼, 바이스그립플라이어",정밀드라이버세트,,,,False,,
granite4.1:8b,스위스밀리터리 수공구세트,success,공구세트,"공구세트, 전동공구세트, 공구함세트, 스패너세트, 공구함, 배터리팩, 다이스세트, 세트, 철공용드릴비트세트, 정밀드라이버세트, 로터리해머드릴, 콘크리트드릴비트세트, 와이어스트리퍼, 편구스패너, 버니어캘리퍼스",공구세트,,,,False,,
granite4.1:8b,스위스밀리터리 수공구세트,success,공구세트,"공구세트, 전동공구세트, 공구함세트, 스패너세트, 공구함, 배터리팩, 다이스세트, 세트, 철공용드릴비트세트, 정밀드라이버세트, 로터리해머드릴, 콘크리트드릴비트세트, 와이어스트리퍼, 편구스패너, 버니어캘리퍼스",공구세트,,,,False,,
granite4.1:8b,스컬킹,success,스패너,"스패너, 스크레퍼, 글루스틱, 스냅링플라이어, 스패너세트, 가스토치, 멀티테스터, 편구스패너, 다이스세트, 스프링배관청소기, 방진마스크, 버니어캘리퍼스, 와이어스트리퍼, 피스제거용비트, 바이스그립플라이어",스패너,,,,True,,
granite4.1:8b,스크래퍼,success,스크레퍼,"스크레퍼, 방진마스크, 콘크리트니퍼, 와이어스트리퍼, 버니어캘리퍼스, 니퍼, 스패너, 강력니퍼, 스냅링플라이어, 토크렌치, 카운터싱크, 앤드컷팅니퍼, 스패너세트, 편구스패너, 전자산업용니퍼",스크레퍼,,,,False,스크레퍼,True
granite4.1:8b,스크래퍼(헤라),success,스크레퍼,"스크레퍼, 방진마스크, 콘크리트니퍼, 와이어스트리퍼, 버니어캘리퍼스, 스냅링플라이어, 니퍼, 스패너, 강력니퍼, 플라이어, 바이스그립플라이어, 편구스패너, 토크렌치, 드라이버, 앤드컷팅니퍼",스크레퍼,,,,False,,
granite4.1:8b,스크레이퍼,success,스크레퍼,"스크레퍼, 와이어스트리퍼, 콘크리트니퍼, 레이저수평기, 방진마스크, 레이저거리측정기, 버니어캘리퍼스, 스냅링플라이어, 니퍼, 플라이어, 스패너, 강력니퍼, 바이스그립플라이어, 앤드컷팅니퍼, 드라이버",스크레퍼,,,,False,,
granite4.1:8b,스크레퍼,success,스크레퍼,"스크레퍼, 콘크리트니퍼, 와이어스트리퍼, 방진마스크, 버니어캘리퍼스, 니퍼, 스패너, 스냅링플라이어, 강력니퍼, 스패너세트, 카운터싱크, 토크렌치, 전자산업용니퍼, 앤드컷팅니퍼, 에어컴프레서",스크레퍼,,,,False,,
granite4.1:8b,스크루드라이버,success,드라이버,"드라이버, 전동드라이버, 임팩트드라이버, 드라이버세트, T핸드드라이버, 양용드라이버, 스크레퍼, 충전임팩트드라이버, 정밀드라이버세트, 스냅링플라이어, 플라이어, 글루스틱, 방진마스크, 바이스그립플라이어, 글루건",드라이버,,,,False,,
granite4.1:8b,스크류 드라이버 비트,success,드라이버,"드라이버, 드라이버세트, 전동드라이버, 임팩트드라이버, T핸드드라이버, 정밀드라이버세트, 양용드라이버, 충전임팩트드라이버, 스크레퍼, 드릴비트, 콘크리트용드릴비트, 비트세트, 콘크리트드릴비트세트, SDS드릴비트, 드릴비트세트",드라이버세트,,,,False,,
granite4.1:8b,스크류 전동 드라이버,success,전동드라이버,"전동드라이버, 드라이버, 드라이버세트, 임팩트드라이버, 양용드라이버, T핸드드라이버, 충전임팩트드라이버, 전동드릴, 정밀드라이버세트, 스크레퍼, 전동타카, 전동압착기, 전동공구세트, 스냅링플라이어, 방진마스크",전동드라이버,,,,False,전동드라이버,True
granite4.1:8b,"스크류 전동 드라이버 (예약시 전화주세요 02-2241-5084) 2박3일 1,000원",success,전동드라이버,"전동드라이버, 드라이버, 드라이버세트, 전동드릴, 충전임팩트드라이버, 임팩트드라이버, 양용드라이버, T핸드드라이버, 정밀드라이버세트, 스크레퍼, 전동타카, 전동압착기, 전동공구세트, 방진마스크, 스냅링플라이어",전동드라이버,,,,False,,
granite4.1:8b,스크류드라이버 비트세트,success,드라이버세트,"드라이버세트, 비트세트, 정밀드라이버세트, 드라이버, 드릴비트세트, 콘크리트드릴비트세트, 임팩트드라이버, 전동드라이버, 철공용드릴비트세트, T핸드드라이버, 충전임팩트드라이버, 양용드라이버, 플라이어세트, 스크레퍼, 다이스세트",비트세트,,,,False,,
granite4.1:8b,스크류드라이버세트,success,드라이버세트,"드라이버세트, 정밀드라이버세트, 드라이버, 전동드라이버, 임팩트드라이버, 양용드라이버, T핸드드라이버, 충전임팩트드라이버, 플라이어세트, 스크레퍼, 다이스세트, 스패너세트, 세트, 콘크리트드릴비트세트, 드릴비트세트",드라이버세트,,,,False,,
granite4.1:8b,스크류비트 세트,success,비트세트,"비트세트, 드릴비트세트, 콘크리트드릴비트세트, 세트, 스크레퍼, 철공용드릴비트세트, 스패너세트, 다이스세트, 드릴비트, 탭세트, 콘크리트용드릴비트, 피스제거용비트, 공구세트, 끌세트, SDS드릴비트",드릴비트세트,,,,False,,
granite4.1:8b,스크류세트,success,스크레퍼,"스크레퍼, 세트, 스패너세트, 다이스세트, 탭세트, 비트세트, 방진마스크, 공구세트, 끌세트, 콘크리트드릴비트세트, 공구함세트, 플라이어세트, T렌치세트, 드릴비트세트, 드라이버세트",공구세트,,,,False,,
granite4.1:8b,스크린,success,스크레퍼,"스크레퍼, 방진마스크, 카운터싱크, 토크렌치, 스패너, 콘크리트니퍼, 글루스틱, 스냅링플라이어, 스패너세트, 멀티테스터, 콘크리트드릴비트세트, 콘크리트용드릴비트, 와이어스트리퍼, 편구스패너, 스프링배관청소기",스크레퍼,,,,False,,
granite4.1:8b,스킬 함마드릴,success,해머드릴,"해머드릴, 전동드릴, 충전드릴, 임팩트드릴, 충전해머드릴, 드릴비트, 로터리해머드릴, 방진마스크, 드릴비트세트, 목공용드릴비트, SDS드릴비트, 연마석, 철공용드릴비트, 공구함, 철공용드릴비트세트",해머드릴,SKIL,,,False,해머드릴,True
granite4.1:8b,스태플,success,스냅링플라이어,"스냅링플라이어, 바이스그립플라이어, 스크레퍼, 스패너, 플라이어, 가스토치, 와이어스트리퍼, 글루스틱, 멀티테스터, 스패너세트, 워터펌프플라이어, 플라이어세트, 플라이어렌치, 편구스패너, 방진마스크",스냅링플라이어,,,,False,,
granite4.1:8b,스탠리 수공구세트,success,공구세트,"공구세트, 전동공구세트, 공구함세트, 스패너세트, 공구함, 세트, 다이스세트, 철공용드릴비트세트, 탭세트, 소켓렌치세트, T렌치세트, 별렌치세트, 볼렌치세트, 플라이어세트, 육각렌치세트",공구세트,,,,False,,
granite4.1:8b,스탠리 전기임팩트드릴,success,임팩트드릴,"임팩트드릴, 임팩트드라이버, 충전임팩트드라이버, 전동드릴, 충전드릴, 전기인두, 콘크리트드릴비트세트, 충전해머드릴, 해머드릴, 로터리해머드릴, 철공용드릴비트, 드릴비트, SDS드릴비트, 철공용드릴비트세트, 콘크리트용드릴비트",임팩트드릴,,,,False,,
granite4.1:8b,스탠리 해머드릴,success,해머드릴,"해머드릴, 로터리해머드릴, 충전해머드릴, 전동드릴, 충전드릴, 임팩트드릴, 드릴비트, SDS드릴비트, 와이어스트리퍼, 콘크리트드릴비트세트, 스패너, 드릴비트세트, 버니어캘리퍼스, 철공용드릴비트, 콘크리트용드릴비트",해머드릴,,,,False,,
granite4.1:8b,스탠리10종 라쳇드라이버,success,드라이버,"드라이버, 전동드라이버, 드라이버세트, 양용드라이버, T핸드드라이버, 임팩트드라이버, 정밀드라이버세트, 라쳇렌치세트, 냉동라쳇렌치, 충전임팩트드라이버, 스냅링플라이어, 플라이어, 바이스그립플라이어, 플라이어렌치, 롱노즈플라이어",드라이버세트,,,,False,,
granite4.1:8b,스탠리충전드릴,success,충전드릴,"충전드릴, 충전해머드릴, 전동드릴, 로터리해머드릴, 해머드릴, 임팩트드릴, 충전임팩트드라이버, SDS드릴비트, 드릴비트, 철공용드릴비트, 콘크리트드릴비트세트, 콘크리트용드릴비트, 철공용드릴비트세트, 드릴비트세트, 목공용드릴비트",충전드릴,,충전식(무선),,False,,
granite4.1:8b,스테이플러 리무버,success,테이블톱,"테이블톱, 스냅링플라이어, 와이어스트리퍼, 버니어캘리퍼스, 멀티테스터, 바이스그립플라이어, 드라이버, 플라이어, 고무망치, 전동드라이버, 스크레퍼, 워터펌프플라이어, 임팩트드라이버, 양용드라이버, 플라이어렌치",플라이어렌치,,,,False,,
granite4.1:8b,"스테플러건(타카), 심(8box)",success,건타카,"건타카, 타카, 타카핀, 손타카, 전동타카, 에어타카, 멀티테스터, 스냅링플라이어, 실리콘건, 글루건, 에어건, 테이블톱, 카운터싱크, 핸드카트, 바이스그립플라이어",에어건,,,,False,,
granite4.1:8b,스텐 헤라 3',success,스냅링플라이어,"스냅링플라이어, 스패너, 스크레퍼, 바이스그립플라이어, 스패너세트, 멀티테스터, 편구스패너, 글루스틱, 가스토치, 다이스세트, 플라이어, 방진마스크, 와이어스트리퍼, 드라이버, 플라이어렌치",스냅링플라이어,,,,True,,
granite4.1:8b,스텐 헤라 5',success,스냅링플라이어,"스냅링플라이어, 스패너, 바이스그립플라이어, 스크레퍼, 스패너세트, 멀티테스터, 편구스패너, 가스토치, 글루스틱, 다이스세트, 방진마스크, 플라이어, 드라이버, 와이어스트리퍼, 플라이어렌치",스냅링플라이어,,,,True,,
granite4.1:8b,스텐기리,success,와이어스트리퍼,"와이어스트리퍼, 버니어캘리퍼스, 스패너, 스프링배관청소기, 레이저거리측정기, 장도리, 사다리, 직소기, 스크레퍼, 수평기, 실리콘건, 스패너세트, 열풍기, 송풍기, 검전기",와이어스트리퍼,,,,True,,
granite4.1:8b,스텐기리 세트 1개,success,스패너세트,"스패너세트, 세트, 다이스세트, 기어렌치세트, 공구세트, 탭세트, 콘크리트드릴비트세트, 비트세트, 끌세트, 별렌치세트, 전동공구세트, T렌치세트, 공구함세트, 드릴비트세트, 소켓렌치세트",비트세트,,,,False,,
granite4.1:8b,스텐리 드라이버세트(6PCS),success,드라이버세트,"드라이버세트, 정밀드라이버세트, 드라이버, 전동드라이버, 양용드라이버, 임팩트드라이버, T핸드드라이버, 충전임팩트드라이버, 플라이어세트, 다이스세트, 스패너세트, SDS드릴비트, PVC컷터, 콘크리트드릴비트세트, 세트",드라이버세트,,,,False,,
granite4.1:8b,스텐파이프 커터,success,커터,"커터, 파이프렌치, 커터칼, 케이블컷터, PVC컷터, 와이어스트리퍼, 볼트컷터, 워터펌프플라이어, 타일컷터, 점프케이블, 클램프미터, 스크레퍼, 스냅링플라이어, 스프링배관청소기, 에어펌프",파이프렌치,,,,False,,
granite4.1:8b,스텐헤라,success,스냅링플라이어,"스냅링플라이어, 스패너, 스크레퍼, 스패너세트, 바이스그립플라이어, 글루스틱, 편구스패너, 멀티테스터, 다이스세트, 방진마스크, 가스토치, 드라이버, 플라이어, 와이어스트리퍼, 버니어캘리퍼스",스크레퍼,,,,False,,
granite4.1:8b,스텐헤라 3,success,스냅링플라이어,"스냅링플라이어, 스패너, 스크레퍼, 스패너세트, 바이스그립플라이어, 멀티테스터, 편구스패너, 글루스틱, 다이스세트, 방진마스크, 가스토치, 드라이버, 플라이어, 와이어스트리퍼, T핸드드라이버",스냅링플라이어,,,,True,,
granite4.1:8b,스텐헤라 5,success,스냅링플라이어,"스냅링플라이어, 스패너, 스크레퍼, 바이스그립플라이어, 스패너세트, 멀티테스터, 편구스패너, 글루스틱, 다이스세트, 드라이버, 가스토치, 방진마스크, 플라이어, 와이어스트리퍼, T핸드드라이버",스냅링플라이어,,,,True,,
granite4.1:8b,스텐헤라(경화형),success,열화상카메라,"열화상카메라, 보안경, 원형톱, A형사다리, 스냅링플라이어, 스패너, 스크레퍼, 스패너세트, 글루스틱, 바이스그립플라이어, 편구스패너, 멀티테스터, 와이어스트리퍼, 다이스세트, 방진마스크",열화상카메라,,,,True,,
granite4.1:8b,스텐헤라3,success,스냅링플라이어,"스냅링플라이어, 스패너, 스크레퍼, 스패너세트, 바이스그립플라이어, 멀티테스터, 편구스패너, 글루스틱, 다이스세트, 방진마스크, 드라이버, 가스토치, 플라이어, 와이어스트리퍼, T핸드드라이버",스냅링플라이어,,,,True,,
granite4.1:8b,스텐헤라5,success,스냅링플라이어,"스냅링플라이어, 스패너, 스크레퍼, 바이스그립플라이어, 스패너세트, 멀티테스터, 편구스패너, 글루스틱, 다이스세트, 드라이버, 방진마스크, 가스토치, 플라이어, 와이어스트리퍼, T핸드드라이버",스냅링플라이어,,,,True,,
granite4.1:8b,스텝 드릴 비트,success,드릴비트,"드릴비트, 드릴비트세트, SDS드릴비트, 목공용드릴비트, 철공용드릴비트, 철공용드릴비트세트, 콘크리트용드릴비트, 콘크리트드릴비트세트, 임팩트드릴, 전동드릴, 충전드릴, 비트세트, 피스제거용비트, 해머드릴, 충전해머드릴",드릴비트세트,,,,False,,
granite4.1:8b,스텝퍼,success,스크레퍼,"스크레퍼, 니퍼, 와이어스트리퍼, 스패너, 버니어캘리퍼스, 강력니퍼, 스패너세트, 콘크리트니퍼, 스냅링플라이어, 앤드컷팅니퍼, 전자산업용니퍼, 편구스패너, 글루스틱, 멀티테스터, 가스토치",스크레퍼,,,,False,,
granite4.1:8b,스토브,success,가스토치,"가스토치, 토크렌치, 스패너, 스크레퍼, 와이어스트리퍼, 스패너세트, 멀티테스터, 글루스틱, 스냅링플라이어, 톱, 안전로프, 스프링배관청소기, 드라이버, 다이스세트, 편구스패너",가스토치,,가스,,False,,
granite4.1:8b,스트류비트세트,success,비트세트,"비트세트, 드릴비트세트, 콘크리트드릴비트세트, 철공용드릴비트세트, 세트, 드릴비트, 스패너세트, 탭세트, 다이스세트, 끌세트, 공구세트, SDS드릴비트, T렌치세트, 드라이버세트, 피스제거용비트",드릴비트세트,,,,False,,
granite4.1:8b,스트리퍼,success,와이어스트리퍼,"와이어스트리퍼, 스크레퍼, 버니어캘리퍼스, 콘크리트니퍼, 니퍼, 스패너, 강력니퍼, 스패너세트, 스냅링플라이어, 사다리, 플라이어, 앤드컷팅니퍼, 드라이버, 전자산업용니퍼, 멀티테스터",와이어스트리퍼,,,,False,와이어스트리퍼,True
granite4.1:8b,스트립퍼,success,와이어스트리퍼,"와이어스트리퍼, 스크레퍼, 니퍼, 콘크리트니퍼, 그립망치, 버니어캘리퍼스, 바이스그립플라이어, 강력니퍼, 스패너, 스패너세트, 전자산업용니퍼, 앤드컷팅니퍼, 스냅링플라이어, 다이스세트, 글루스틱",와이어스트리퍼,,,,False,,
granite4.1:8b,스팀 청소기,success,스프링배관청소기,"스프링배관청소기, 직소기, 송풍기, 열풍기, 고압세척기, 수평기, 스패너, 스냅링플라이어, 스패너세트, 소켓렌치세트, 스크레퍼, 고속절단기, 전동압착기, 와이어스트리퍼, 피스제거용비트",스프링배관청소기,,,,False,,
granite4.1:8b,스팀 청소기 1개,success,스프링배관청소기,"스프링배관청소기, 직소기, 송풍기, 열풍기, 고압세척기, 수평기, 스냅링플라이어, 스패너세트, 스패너, 소켓렌치세트, 스크레퍼, 와이어스트리퍼, 전동압착기, 멀티테스터, 피스제거용비트",스프링배관청소기,,,,False,,
granite4.1:8b,스팀 해빙기,success,해머드릴,"해머드릴, 스프링배관청소기, 충전해머드릴, 수평기, 열풍기, 송풍기, 로터리해머드릴, 스패너, 직소기, 검전기, 스냅링플라이어, 스크레퍼, 스패너세트, 고압세척기, 글루스틱",직소기,,,,False,,
granite4.1:8b,스팀다리미,success,사다리,"사다리, A형사다리, 다림추, 다이스세트, 와이어스트리퍼, 클램프미터, 다목적가위, 버니어캘리퍼스, 장도리, 스냅링플라이어, 실리콘건, 로터리해머드릴, 스패너, 스패너세트, 스크레퍼",다목적가위,,,,False,,
granite4.1:8b,스팀해빙기,success,해머드릴,"해머드릴, 스프링배관청소기, 충전해머드릴, 수평기, 열풍기, 로터리해머드릴, 송풍기, 스패너, 직소기, 검전기, 스냅링플라이어, 스크레퍼, 고압세척기, 스패너세트, 글루스틱",직소기,,,,False,,
granite4.1:8b,스패너,success,스패너,"스패너, 스패너세트, 편구스패너, 대패, 스크레퍼, 석고대패, 스냅링플라이어, 샌더, 스프링배관청소기, 버니어캘리퍼스, 와이어스트리퍼, 멀티테스터, 글루스틱, 니퍼, 가스토치",스패너,,,,False,스패너,True
granite4.1:8b,스패너,success,스패너,"스패너, 스패너세트, 편구스패너, 대패, 스크레퍼, 석고대패, 스냅링플라이어, 샌더, 스프링배관청소기, 버니어캘리퍼스, 와이어스트리퍼, 멀티테스터, 글루스틱, 니퍼, 가스토치",스패너,,,,False,스패너,True
granite4.1:8b,스패너 12개),success,스패너,"스패너, 스패너세트, 편구스패너, 대패, 스크레퍼, 석고대패, 스냅링플라이어, 스프링배관청소기, 샌더, 멀티테스터, 와이어스트리퍼, 버니어캘리퍼스, 세트, 다이스세트, 플라이어",스패너세트,,,12개 포함,False,,
granite4.1:8b,스패너 세트,success,스패너세트,"스패너세트, 스패너, 편구스패너, 세트, 공구세트, 다이스세트, 탭세트, 플라이어세트, T렌치세트, 볼렌치세트, 공구함세트, 육각렌치세트, 드라이버세트, 전동공구세트, 비트세트",스패너세트,,,,False,,
granite4.1:8b,스패너 세트 1개,success,스패너세트,"스패너세트, 스패너, 편구스패너, 세트, 공구세트, 탭세트, 플라이어세트, 다이스세트, T렌치세트, 소켓렌치세트, 전동공구세트, 볼렌치세트, 드라이버세트, 공구함세트, 육각렌치세트",스패너세트,,,,False,,
granite4.1:8b,스패너(100mm),success,스패너,"스패너, 스패너세트, 편구스패너, 스크레퍼, 대패, 스프링배관청소기, 스냅링플라이어, 석고대패, 와이어스트리퍼, 샌더, 버니어캘리퍼스, 플라이어, 멀티테스터, 방진마스크, 육각렌치",스패너,,,100mm,False,,
granite4.1:8b,스패너(200mm),success,스패너,"스패너, 스패너세트, 편구스패너, 대패, 스크레퍼, 스냅링플라이어, 스프링배관청소기, 석고대패, 샌더, 와이어스트리퍼, 버니어캘리퍼스, 멀티테스터, 플라이어, 방진마스크, 육각렌치",스패너,,,200mm,False,스패너,True
granite4.1:8b,스패너(250mm),success,스패너,"스패너, 스패너세트, 편구스패너, 대패, 스크레퍼, 스프링배관청소기, 석고대패, 스냅링플라이어, 샌더, 와이어스트리퍼, 버니어캘리퍼스, 멀티테스터, 플라이어, 육각렌치, 커터",스패너,,,250mm,False,,
granite4.1:8b,스패너(300mm),success,스패너,"스패너, 스패너세트, 편구스패너, 스크레퍼, 대패, 스프링배관청소기, 스냅링플라이어, 와이어스트리퍼, 석고대패, 샌더, 버니어캘리퍼스, 플라이어, 멀티테스터, 바이스그립플라이어, 플라이어렌치",스패너,,,300mm,False,스패너,True
granite4.1:8b,스패너(3종),success,스패너,"스패너, 스패너세트, 편구스패너, 대패, 모종삽, 스크레퍼, 석고대패, 스프링배관청소기, 스냅링플라이어, 샌더, 와이어스트리퍼, 멀티테스터, 버니어캘리퍼스, 플라이어, 다이스세트",스패너세트,,,,False,,
granite4.1:8b,스패너(450mm),success,스패너,"스패너, 스패너세트, 편구스패너, 대패, 스크레퍼, 석고대패, 스냅링플라이어, 스프링배관청소기, 와이어스트리퍼, 샌더, 버니어캘리퍼스, 육각렌치, 플라이어, 플라이어렌치, 커터",스패너,,,450mm,False,,
granite4.1:8b,스패너(610mm),success,스패너,"스패너, 스패너세트, 편구스패너, 대패, 스크레퍼, 석고대패, 스냅링플라이어, 스프링배관청소기, 샌더, 와이어스트리퍼, 육각렌치, 버니어캘리퍼스, 멀티테스터, 직각자, 육각렌치세트",스패너,,,610mm,False,,
granite4.1:8b,스패너(크기별),success,스패너,"스패너, 스패너세트, 편구스패너, 스크레퍼, 대패, 스프링배관청소기, 석고대패, 별렌치세트, 스냅링플라이어, 방진마스크, 송풍기, 수평기, 샌더, 카운터싱크, 콘크리트니퍼",스패너,,,크기별,False,,
granite4.1:8b,스패너세트,success,스패너세트,"스패너세트, 스패너, 편구스패너, 세트, 공구세트, 다이스세트, 탭세트, 플라이어세트, T렌치세트, 공구함세트, 드라이버세트, 전동공구세트, 볼렌치세트, 육각렌치세트, 소켓렌치세트",스패너세트,,,,False,스패너세트,True
granite4.1:8b,스패너세트(14P),success,스패너세트,"스패너세트, 스패너, 편구스패너, 세트, 공구세트, 탭세트, 플라이어세트, 다이스세트, 공구함세트, 소켓렌치세트, 전동공구세트, 드라이버세트, 육각렌치세트, 별렌치세트, 볼렌치세트",스패너세트,,,14P,False,,
granite4.1:8b,스패너세트(14p),success,스패너세트,"스패너세트, 스패너, 편구스패너, 세트, 공구세트, 탭세트, 플라이어세트, 다이스세트, 공구함세트, 드라이버세트, T렌치세트, 소켓렌치세트, 별렌치세트, 육각렌치세트, 전동공구세트",스패너세트,,,14p,False,,
granite4.1:8b,스패너세트(6P),success,스패너세트,"스패너세트, 스패너, 편구스패너, 세트, 공구세트, 육각렌치세트, 탭세트, 다이스세트, 플라이어세트, 전동공구세트, 공구함세트, 소켓렌치세트, 드라이버세트, T렌치세트, 볼렌치세트",스패너세트,,,6P,False,,
granite4.1:8b,스패너세트/6PCS,success,스패너세트,"스패너세트, 스패너, 편구스패너, 세트, 공구세트, PVC컷터, 전동공구세트, 육각렌치세트, 플라이어세트, 탭세트, 다이스세트, 공구함세트, 드라이버세트, 소켓렌치세트, 비트세트",스패너세트,,,6PCS,False,,
granite4.1:8b,스패너셋,success,스패너,"스패너, 스패너세트, 편구스패너, 옵셋렌치, 대패, 다이스세트, 스크레퍼, 스냅링플라이어, 석고대패, 세트, 드라이버세트, 탭세트, 버니어캘리퍼스, 소켓렌치세트, 스프링배관청소기",스패너세트,,,,False,,
granite4.1:8b,스패너셋트,success,스패너세트,"스패너세트, 스패너, 편구스패너, 옵셋렌치, 세트, 다이스세트, 플라이어세트, T렌치세트, 대패, 드라이버세트, 소켓렌치세트, 공구세트, 볼렌치세트, 육각렌치세트, 탭세트",스패너세트,,,,False,,
granite4.1:8b,스패너셋트(10-21) 1개,success,스패너세트,"스패너세트, 스패너, 편구스패너, 옵셋렌치, 세트, 다이스세트, 탭세트, 소켓렌치세트, 대패, 플라이어세트, 드라이버세트, 공구세트, 별렌치세트, 스크레퍼, 드릴비트세트",스패너세트,,,(10-21),False,,
